table_name,column_name,is_primary_key,ordinal_position
HH_ALERT_MESSAGE,SPECIFIC_MESSAGE_NOTE_ID,Y,5
HH_COVCHG_MULTI,ACCT_ID,Y,1
HH_COVERAGE_CHANGE_HX,SUMMARY_BLOCK_ID,Y,1
HH_COVERAGE_CHANGE_HX,EDIT_USER_ID,Y,5
HH_CPLN_CERTPERIOD,CAREPLAN_ID,Y,1
HH_CPLN_ELEMENT,CAREPLAN_ID,Y,1
HH_CPLN_ELEMENT,CP_ELEMNT_ID,Y,3
HH_CPLN_ENC,CAREPLAN_ID,Y,1
HH_CPLN_ENC,CM_CT_OWNER_ID,Y,5
HH_CPLN_ENC,USER_ID,Y,6
HH_CPLN_RFL_INSTRC,CAREPLAN_ID,Y,1
HH_CPLN_VISIT_SETS,CAREPLAN_ID,Y,1
HH_CPLN_VISIT_SETS,CM_CT_OWNER_ID,Y,14
HH_CPLN_VISIT_SETS,VS_VERBAL_ORDER_ID,Y,16
HH_CPLN_VISIT_SETS,VISIT_SET_COMMENT_NOTE_ID,Y,19
HH_CPLN_VISIT_SETS,SCHEDULING_INSTR_NOTE_ID,Y,21
HH_DATASET_EXPORT,DATASET_ID,Y,1
HH_DATASET_EXPORT,EXPORT_USER_ID,Y,4
HH_DATASET_INFO,DATASET_ID,Y,1
HH_DATASET_INFO,PAT_ID,Y,3
HH_DATASET_INFO,PAT_ENC_CSN_ID,Y,5
HH_DISC_GROUP,PROBLEM_ID,Y,1
HH_DISC_GROUP,DISCIPLINE_GROUP_ID,Y,6
HH_ENC_ENCODER_HX,PAT_ENC_CSN_ID,Y,1
HH_ENC_ENCODER_HX,CM_CT_OWNER_ID,Y,5
HH_ENC_ENCODER_HX,HX_CODER_ID,Y,7
HH_EPSD_AGENCY,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_ANC_PROV,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_ANC_PROV,ANC_PROV_UNQ_ADR_ID,Y,6
HH_EPSD_ANC_PROV_HX,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_ANC_PROV_HX,EDIT_USER_ID,Y,5
HH_EPSD_AUTH_INFO,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_AUTH_INFO,AUTH_BY_ID,Y,5
HH_EPSD_CARETEAM,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_CARE_TEAM_HX,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_CARE_TEAM_HX,EDIT_USER_ID,Y,8
HH_EPSD_CARE_TEAM_INFO_HX,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_CARE_TEAM_INFO_HX,EDIT_USER_ID,Y,4
HH_EPSD_DME,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_DME,DME_ORDER_ID,Y,8
HH_EPSD_DME_HX,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_DP_NOTES,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_EVNT_DATES,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_EVNT_DATES,DATE_ENTERED_BY_ID,Y,5
HH_EPSD_EVNT_DATES,LAST_UPDATE_USER_ID,Y,10
HH_EPSD_EVNT_HX,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_EVNT_HX,ENTERED_BY_USER_ID,Y,5
HH_EPSD_EVNT_HX,EDIT_USER_ID,Y,8
HH_EPSD_FRM_GRPS,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_FRM_GRPS,FRM_GRP_ID,Y,3
HH_EPSD_HC_ADDRESS,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_HC_DIRECTN,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_INFO,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_INFO,DME_CO_ID,Y,3
HH_EPSD_INFO,LABORATORY_ID,Y,5
HH_EPSD_INFO,HOME_INFUSN_CO_ID,Y,7
HH_EPSD_INFO,CARE_PLAN_ID,Y,15
HH_EPSD_INFO,HH_LINKED_UIC_ID,Y,37
HH_EPSD_INFO,HH_COVCHG_IND_COVERAGE_ID,Y,44
HH_EPSD_INFO,DISCH_SOURCE_PAT_ENC_CSN_ID,Y,45
HH_EPSD_INFO,INTAKE_PAT_ENC_CSN_ID,Y,57
HH_EPSD_IP_NOTES,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_OASIS_RACE,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_SURG_PROC,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_SURG_PROC,SURG_PROC_ID,Y,3
HH_EPSD_SURG_PROC_HX,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_SURG_PROC_HX,ICD_PROC_ID,Y,3
HH_EPSD_SURG_PROC_HX,EDIT_USER_ID,Y,7
HH_EPSD_VERBAL_ORD,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_VERBAL_ORD,VERBAL_ORDERS_ID,Y,3
HH_EPSD_WOUND_LIST,SUMMARY_BLOCK_ID,Y,1
HH_EPSD_WOUND_LIST,WOUND_LIST_ID,Y,3
HH_EPS_NY_INFO,OASIS_SET_ID,Y,1
HH_EVV_DATA,PAT_ENC_CSN_ID,Y,1
HH_EVV_DATA,PAT_ID,Y,3
HH_EVV_DATA,CM_CT_OWNER_ID,Y,5
HH_FORMS_ACCESSED,PAT_ENC_CSN_ID,Y,1
HH_FORMS_ACCESSED,PAT_ID,Y,3
HH_FORMS_ACCESSED,CM_CT_OWNER_ID,Y,5
HH_GOAL_DISCIPLINES,GOAL_ID,Y,1
HH_GOAL_DISC_GROUP,GOAL_ID,Y,1
HH_GOAL_DISC_GROUP,OT_DISC_GROUP_ID,Y,6
HH_GOAL_DISC_GROUP_NOADD,GOAL_ID,Y,1
HH_GOAL_DISC_GROUP_NOADD,DISCIPLINE_GROUP_ID,Y,4
HH_GOAL_HX_CNCT,GOAL_ID,Y,1
HH_HEIGHT_WEIGHT_HX,SUMMARY_BLOCK_ID,Y,1
HH_HEIGHT_WEIGHT_HX,EDIT_USER_ID,Y,5
HH_INTVTN_CONTACT,INTERVENTION_ID,Y,1
HH_INTVTN_CONTACT,CONTACT_NOTES_ID,Y,7
HH_INTVTN_DISC,INTERVENTION_ID,Y,1
HH_INTVTN_DISC,INTERV_DISC_ID,Y,3
HH_INTVTN_DISC_GROUP,INTERVENTION_ID,Y,1
HH_INTVTN_DISC_GROUP,DISCIPLINE_GROUP_ID,Y,4
HH_INTVTN_ENC,INTERVENTION_ID,Y,1
HH_INTVTN_ENC,CM_CT_OWNER_ID,Y,5
HH_INTVTN_ENC,EDIT_USER_ID,Y,8
HH_INTVTN_ENC,INTV_FREQ_ID,Y,11
HH_INTVTN_ENC,HOME_CARE_ORDER_ID,Y,16
HH_INTVTN_HX_CONT,INTERVENTION_ID,Y,1
HH_INTVTN_INFO,INTERVENTION_ID,Y,1
HH_INTVTN_INFO,INITIAL_NOTES_ID,Y,5
HH_INTVTN_INFO,HH_EPISODE_ID,Y,7
HH_INTVTN_POC_INFO,INTERVENTION_ID,Y,1
HH_INTVTN_VARIANCE,INTERVENTION_ID,Y,1
HH_INTVTN_VARIANCE,VARIANCE_ID,Y,3
HH_MEDS_ADDL_INFO,ORDER_ID,Y,1
HH_MEDS_ADDL_INFO,ENTRY_EMP_ID,Y,4
HH_MED_EDIT_DETAILS,ORDER_ID,Y,1
HH_MED_EDIT_DETAILS,HH_MED_EDIT_USER_ID,Y,3
HH_MED_EDIT_DETAILS,HH_MED_LVO_ID,Y,6
HH_MED_EDIT_DETAILS,HH_EDIT_EPISODE_ID,Y,7
HH_MED_INCL_CSN_INFO,ORDER_ID,Y,1
HH_MED_INCL_POC_CSN_INFO,ORDER_ID,Y,1
HH_MED_INCL_POC_CSN_INFO,INCL_POC_CSN_ID,Y,3
HH_MED_ORD_EVENTS,ORDER_MED_ID,Y,1
HH_MED_ORD_EVENTS,MED_ORDER_EVENT_USER_ID,Y,4
HH_MED_ORD_EVENTS,MED_ORDER_COMMENT_NOTE_ID,Y,8
HH_MED_ORD_POC_STATUS,ORDER_ID,Y,1
HH_MED_ORD_POC_STATUS,PAT_ENC_CSN_ID,Y,5
HH_MED_ORD_POC_STATUS,USER_ID,Y,6
HH_OASIS_DATA,OASIS_SET_ID,Y,1
HH_OASIS_ENC,OASIS_SET_ID,Y,1
HH_OASIS_ICD10_DX,PAT_ENC_CSN_ID,Y,1
HH_OASIS_ICD10_DX,CM_CT_OWNER_ID,Y,5
HH_OASIS_INFO,OASIS_SET_ID,Y,1
HH_OASIS_INFO,PAT_ENC_CSN_ID,Y,4
HH_OASIS_INFO,PAT_ID,Y,11
HH_OASIS_LOCK,OASIS_SET_ID,Y,1
HH_OASIS_LOCK,OASIS_LOCK_USER_ID,Y,5
HH_OASIS_SNAPSHOT_HX,OASIS_SET_ID,Y,1
HH_OASIS_SNAPSHOT_HX,CHANGE_KEY,Y,6
HH_OASIS_SUBM,OASIS_SET_ID,Y,1
HH_OASIS_SUBM,OAS_SUBM_USER_ID,Y,6
HH_OASIS_SUBM_RESP,OASIS_SET_ID,Y,1
HH_OASIS_SUBM_RESP,OAS_RES_MRK_USER_ID,Y,7
HH_OASIS_SUBM_RESP,OAS_RESP_HNO_ID,Y,9
HH_OASIS_TRL_ENC,OASIS_SET_ID,Y,1
HH_OASIS_TRL_INFO,OASIS_SET_ID,Y,1
HH_PAT_ADDEND_EDTS,PAT_ENC_CSN_ID,Y,6
HH_PAT_ADDEND_EDTS,CM_CT_OWNER_ID,Y,8
HH_PAT_CASE_MIX_DX,PAT_ENC_CSN_ID,Y,1
HH_PAT_CASE_MIX_DX,CM_CT_OWNER_ID,Y,5
HH_PAT_CERT_PERIOD,PAT_ID,Y,1
HH_PAT_CERT_PERIOD,CARE_PLAN_ID,Y,3
HH_PAT_CERT_PERIOD,PAT_ENC_CSN_ID,Y,6
HH_PAT_CERT_PERIOD,CM_CT_OWNER_ID,Y,9
HH_PAT_CERT_PERIOD,VISIT_SET_ID,Y,13
HH_PAT_CG1_ADDRESS,PAT_ID,Y,1
HH_PAT_CG1_COMMENT,PAT_ID,Y,1
HH_PAT_CG2_ADDRESS,PAT_ID,Y,1
HH_PAT_CG2_COMMENT,PAT_ID,Y,1
HH_PAT_CHARGE,HH_CHARGE_USER_ID,Y,6
HH_PAT_CHARGE,HH_CHARGE_UCL_ID,Y,9
HH_PAT_CHARGE,PAT_ENC_CSN_ID,Y,10
HH_PAT_CHARGE,CM_CT_OWNER_ID,Y,12
HH_PAT_CSMX_OTH_DX,PAT_ENC_CSN_ID,Y,1
HH_PAT_CSMX_OTH_DX,CM_CT_OWNER_ID,Y,5
HH_PAT_DSCH_INSTR,PAT_ENC_CSN_ID,Y,4
HH_PAT_DSCH_INSTR,CM_CT_OWNER_ID,Y,6
HH_PAT_DSCH_SUM,PAT_ENC_CSN_ID,Y,4
HH_PAT_DSCH_SUM,CM_CT_OWNER_ID,Y,6
HH_PAT_ENC,POC_HDR_ID,Y,15
HH_PAT_ENC,POC_VERBAL_ORD_ID,Y,18
HH_PAT_ENC,POC_GOALS_ID,Y,19
HH_PAT_ENC,POC_ORDERS_ID,Y,20
HH_PAT_ENC,EOW_LINK_CT_ID,Y,22
HH_PAT_ENC,OASIS_DATA_LINK_ID,Y,24
HH_PAT_ENC,PAT_ENC_CSN_ID,Y,27
HH_PAT_ENC,CM_CT_OWNER_ID,Y,29
HH_PAT_ENC,POC_F2F_HNO_ID,Y,38
HH_PAT_ENC,HH_EPS_CHRG_UCL_ID,Y,42
HH_PAT_ENC,POC_PHYS_EST_HNO_ID,Y,43
HH_PAT_ENC,TRANSCRIBE_USER_ID,Y,49
HH_PAT_ENC,HH_POC_PHYS_ADDR_ID,Y,51
HH_PAT_ENC,POC_MENTAL_NOTE_ID,Y,57
HH_PAT_ENC,HH_HSPC_EPISODE_ID,Y,58
HH_PAT_ENC_ACTIONS,PAT_ENC_CSN_ID,Y,4
HH_PAT_ENC_ACTIONS,CM_CT_OWNER_ID,Y,6
HH_PAT_ENC_NAR,PAT_ENC_CSN_ID,Y,4
HH_PAT_ENC_NAR,CM_CT_OWNER_ID,Y,6
HH_PAT_FIN_FACTORS,PAT_ENC_CSN_ID,Y,4
HH_PAT_FIN_FACTORS,CM_CT_OWNER_ID,Y,6
HH_PAT_FUNC_LIMIT,PAT_ENC_CSN_ID,Y,4
HH_PAT_FUNC_LIMIT,CM_CT_OWNER_ID,Y,6
HH_PAT_HOMEBOUND,PAT_ENC_CSN_ID,Y,4
HH_PAT_HOMEBOUND,CM_CT_OWNER_ID,Y,6
HH_PAT_INFO,PAT_ID,Y,1
HH_PAT_INSTRUCTION,PAT_ENC_CSN_ID,Y,7
HH_PAT_INSTRUCTION,CM_CT_OWNER_ID,Y,9
HH_PAT_IP_DX,PAT_ENC_CSN_ID,Y,4
HH_PAT_IP_DX,CM_CT_OWNER_ID,Y,6
HH_PAT_IP_FACILITY,PAT_ENC_CSN_ID,Y,4
HH_PAT_IP_FACILITY,CM_CT_OWNER_ID,Y,6
HH_PAT_IP_PROC,PAT_ENC_CSN_ID,Y,1
HH_PAT_IP_PROC,CM_CT_OWNER_ID,Y,5
HH_PAT_IP_PROC,IP_ICD_PROC_ID,Y,6
HH_PAT_MENTAL_STAT,PAT_ENC_CSN_ID,Y,4
HH_PAT_MENTAL_STAT,CM_CT_OWNER_ID,Y,6
HH_PAT_NOTES,PAT_ENC_CSN_ID,Y,1
HH_PAT_NOTES,CM_CT_OWNER_ID,Y,5
HH_PAT_NOTES,PAT_HH_NOTES_ID,Y,6
HH_PAT_NUTR_REQ,PAT_ENC_CSN_ID,Y,4
HH_PAT_NUTR_REQ,CM_CT_OWNER_ID,Y,6
HH_PAT_OTHER_DX,PAT_ENC_CSN_ID,Y,6
HH_PAT_OTHER_DX,CM_CT_OWNER_ID,Y,8
HH_PAT_PAYMENT_DX,PAT_ENC_CSN_ID,Y,6
HH_PAT_PAYMENT_DX,CM_CT_OWNER_ID,Y,8
HH_PAT_PAYMNT_SRC,PAT_ENC_CSN_ID,Y,4
HH_PAT_PAYMNT_SRC,CM_CT_OWNER_ID,Y,6
HH_PAT_PRIOR_COND,PAT_ENC_CSN_ID,Y,4
HH_PAT_PRIOR_COND,CM_CT_OWNER_ID,Y,6
HH_PAT_REG_CHG_DX,PAT_ENC_CSN_ID,Y,4
HH_PAT_REG_CHG_DX,CM_CT_OWNER_ID,Y,6
HH_PAT_SAFETY_MSRS,PAT_ENC_CSN_ID,Y,4
HH_PAT_SAFETY_MSRS,CM_CT_OWNER_ID,Y,6
HH_PBLST_HX_WND_ED,PROBLEM_LIST_ID,Y,1
HH_PBLST_HX_WND_ED,HX_WND_DESC_HNO_ID,Y,10
HH_PBLST_HX_WND_ED,PAT_ENC_CSN_ID,Y,11
HH_PBLST_HX_WND_ED,HX_WND_ENTR_USR_ID,Y,13
HH_PBLST_INFO,PROBLEM_LIST_ID,Y,1
HH_PBLST_INFO,PAT_ENC_CSN_ID,Y,8
HH_PBLST_WOUNDS,PROBLEM_LIST_ID,Y,1
HH_PBLST_WOUNDS,WOUND_DESC_HNO_ID,Y,10
HH_PBLST_WOUNDS,PAT_ENC_CSN_ID,Y,11
HH_PBLST_WOUNDS,WOUND_ENTRY_USR_ID,Y,12
HH_PROB_ENC,PROBLEM_ID,Y,1
HH_PROB_ENC,CM_CT_OWNER_ID,Y,5
HH_PROB_ENC,USER_ID,Y,6
HH_PROB_INFO,PROBLEM_ID,Y,1
HH_PROB_INFO,IP_DISCIPLINE_ID,Y,7
HH_PROB_INFO,PROB_DESCR_ID,Y,9
HH_PROB_INFO,GOAL_DESCR_ID,Y,10
HH_PROB_INFO,INTERV_DESC_ID,Y,11
HH_PROB_INFO,OUTCOMES_DESC_ID,Y,12
HH_PROB_INTRVNTN,PROBLEM_ID,Y,1
HH_PROB_INTRVNTN,INTERVENTIONS_ID,Y,3
HH_TRIAGE_CODE_HX,SUMMARY_BLOCK_ID,Y,1
HH_TRIAGE_CODE_HX,EDIT_USER_ID,Y,4
HH_VO_ADDL_PROV,VERBAL_ORDER_ID,Y,1
HH_VO_ADDL_PROV,ADDL_PROV_ID,Y,3
HH_VO_COMPONENTS,VERBAL_ORDER_ID,Y,1
HH_VO_COMPONENTS,COMPON_OLD_MED_ID,Y,4
HH_VO_COMPONENTS,COMPON_NEW_MED_ID,Y,5
HH_VO_COMPONENTS,COMPON_NOTES_ID,Y,7
HH_VO_COMPONENTS,COMPON_EPS_CARE_ID,Y,9
HH_VO_DEFICIENCY,VERBAL_ORDER_ID,Y,1
HH_VO_DEFICIENCY,DFI_ID,Y,3
HH_VO_ENC,VERBAL_ORDER_ID,Y,1
HH_VO_ENC,CM_CT_OWNER_ID,Y,5
HH_VO_ENC,ENTRY_PERSON_ID,Y,7
HH_VO_EVENTS,VERBAL_ORDER_ID,Y,1
HH_VO_EVENTS,EVENT_USER_ID,Y,5
HH_VO_EVENTS,EVENT_NOTE_CSN_ID,Y,12
HH_VO_EVENTS,EVENT_DOCUMENT_ID,Y,13
HH_VO_IB_LINK,MSG_ID,Y,1
HH_VO_IB_LINK,HH_VERBAL_ORDER_ID,Y,3
HH_VO_INFO,VERBAL_ORDER_ID,Y,1
HH_VO_INFO,PROVIDER_ID,Y,3
HH_VO_INFO,USER_RECEIVED_ID,Y,5
HH_VO_INFO,PATIENT_ID,Y,8
HH_VO_INFO,POC_CSN_ID,Y,10
HH_VO_INFO,PLAN_OF_CARE_ID,Y,11
HH_VO_INFO,COSIGN_PROVIDER_ID,Y,12
HH_VO_INFO,PHY_CERT_CHARGE_ID,Y,17
HH_VO_INFO,PLAN_OF_CARE_CSN_ID,Y,22
HH_VO_NOTES,VERBAL_ORDER_ID,Y,1
HH_VO_NOTES,NOTES_ID,Y,3
HH_VO_NOTIFY,VERBAL_ORDER_ID,Y,1
HH_VO_NOTIFY,USERS_TO_NOTIFY_ID,Y,3
HISTOLOGIC_FEATURE,RESULT_ID,Y,1
HISTOLOGIC_TYPE,RESULT_ID,Y,1
HISTOLOGIC_TYPE_2,RESULT_ID,Y,1
HISTORY_INFO,TREATMENT_PLAN_ID,Y,1
HISTORY_INFO,HISTORY_USER_ID,Y,5
HIST_FEATURE_DIFF,RESULT_ID,Y,1
HIST_Q_AND_A,ANSWER_ID,Y,1
HIST_TP_ADCCNM_MN,RESULT_ID,Y,1
HIST_TP_ADENCCNM,RESULT_ID,Y,1
HIST_TP_SQUA_CCNM,RESULT_ID,Y,1
HIST_TYPE_ARCHITEC,RESULT_ID,Y,1
HIST_TYPE_GRANULOS,RESULT_ID,Y,1
HIST_TYPE_PAP_VARS,RESULT_ID,Y,1
HIST_TYPE_SERTOLI,RESULT_ID,Y,1
HIST_TYPE_SEX_CORD,RESULT_ID,Y,1
HIST_TYPE_THYMOMA,RESULT_ID,Y,1
HIST_TYP_CYTOMORPH,RESULT_ID,Y,1
HIST_TYP_CYTOMOR_2,RESULT_ID,Y,1
HIST_TYP_FOLLICUL,RESULT_ID,Y,1
HIST_TYP_FOL_VAR_2,RESULT_ID,Y,1
HIST_TYP_PAP_ARC_2,RESULT_ID,Y,1
HIST_TYP_PAP_VAR_2,RESULT_ID,Y,1
HIST_TYP_THYM_CARC,RESULT_ID,Y,1
HIST_TYP_VAR_SQUAM,RESULT_ID,Y,1
HIS_TYP_CARCINOMAS,RESULT_ID,Y,1
HIS_TYP_CARC_SALIV,RESULT_ID,Y,1
HIS_TYP_NASOPHARYN,RESULT_ID,Y,1
HIS_TYP_NEURO_CARC,RESULT_ID,Y,1
HIS_TYP_NON_SALIVA,RESULT_ID,Y,1
HIX_MEM_RATES,CVG_ID,Y,1
HIX_MEM_RATES,HIX_MEM_ID,Y,5
HL_ASGN_INFO,HLR_ID,Y,1
HL_GROUP_INFO,HLR_ID,Y,1
HL_GROUP_INFO,GROUP_REGION_SEC_ID,Y,5
HL_JOB_ACTIONS,HLR_ID,Y,1
HL_JOB_ACTIONS,HL_ACTION_SOURCE_HLR_ID,Y,6
HL_JOB_ACT_PARAMS,HLR_ID,Y,1
HL_JOB_ACT_PARAM_VALUES,HLR_ID,Y,1
HL_REQ_ADDL_LINKED_ENC,HLR_ID,Y,1
HL_REQ_ADDL_LINKED_ENC,PAT_ENC_CSN_ID,Y,3
HL_REQ_INFO,HLR_ID,Y,1
HL_REQ_INFO,REQ_TEMPLATE_TASK_ID,Y,4
HL_REQ_INFO,REQ_START_APPT_PAT_ENC_CSN_ID,Y,16
HL_REQ_INFO,REQ_END_APPT_PAT_ENC_CSN_ID,Y,17
HL_REQ_INFO,REQ_ADMISSION_PAT_ENC_CSN_ID,Y,18
HL_REQ_INFO,REQ_PEND_ID,Y,19
HL_REQ_INFO,REQ_EVENT_ID,Y,20
HL_REQ_INFO,REQ_FIRST_STAGE_HLR_ID,Y,21
HL_REQ_INFO,REQ_NEXT_STAGE_HLR_ID,Y,22
HL_REQ_INFO,REQ_REGION_SEC_ID,Y,25
HL_REQ_INFO,REQ_SECTOR_SEC_ID,Y,27
HL_REQ_INFO,REQ_PAT_ID,Y,33
HL_REQ_INFO,JOB_ACT_LINK_LOCATION_EVNT_ID,Y,38
HL_REQ_INFO,REQ_BED_ID,Y,40
HL_REQ_INFO_AUDIT,HLR_ID,Y,1
HL_REQ_INFO_AUDIT,ENTRY_USER_ID,Y,4
HL_REQ_INFO_AUDIT,ENTRY_TECH_ID,Y,6
HL_REQ_INFO_AUDIT,REGION_SEC_ID,Y,15
HL_REQ_INFO_AUDIT,SECTOR_SEC_ID,Y,17
HL_REQ_LINKED_EVENTS,HLR_ID,Y,1
HL_REQ_PROTOCOLS,HLR_ID,Y,1
HL_REQ_PROTOCOL_AUDIT,HLR_ID,Y,1
HL_REQ_REQUIREMENTS,HLR_ID,Y,1
HL_REQ_REQUIREMENT_AUDIT,HLR_ID,Y,1
HL_REQ_SKILLS,HLR_ID,Y,1
HL_REQ_STATUS_AUDIT,HLR_ID,Y,1
HMA_DESCRIPTION,RECORD_ID,Y,1
HMT_PPN_AT,PAT_ID,Y,1
HMT_PPN_AT,HMT_PPN_TOPIC_ID,Y,3
HMT_PPN_AT,HMT_PPN_USR_ID,Y,5
HM_ACTIVE,PAT_ID,Y,1
HM_ACTIVE,HM_ACT_STD_TOPIC_ID,Y,3
HM_ACTIVE,HM_ACT_ORDER_ID,Y,6
HM_EDIT_AUD,PAT_ID,Y,1
HM_EDIT_AUD,HM_EDIT_AUD_TPC_ID,Y,3
HM_EDIT_AUD,HM_EDT_AUD_RECOM_ID,Y,5
HM_EDIT_AUD,HM_EDIT_AUD_MSG_ID,Y,7
HM_ENC_DATE,PAT_ID,Y,1
HM_ENC_DATE,HM_LET_PAT_ENC_CSN_ID,Y,3
HM_FORECAST_INFO,PAT_ID,Y,1
HM_FORECAST_INFO,HM_FORECAST_TOPIC_ID,Y,3
HM_HISTORICAL_STATUS,PAT_ID,Y,1
HM_HISTORICAL_STATUS,HM_TOPIC_ID,Y,3
HM_HISTORY,PAT_ID,Y,1
HM_PLAN_INFO,HM_PLAN_ID,Y,1
HM_TOPIC_EDITS,PAT_ID,Y,1
HM_TOPIC_EDITS,HM_EDIT_TOPIC_ID,Y,3
HM_TOPIC_EDITS,HM_EDIT_RECOM_ID,Y,8
HM_TOPIC_EDITS,HM_EDIT_MSG_ID,Y,10
HM_TOPIC_METADATA,PAT_ID,Y,1
HM_TOPIC_METADATA,TOPIC_ID,Y,3
HNO_ABN_ORD_REASON,NOTE_ID,Y,1
HNO_ABN_PROCEDURES,NOTE_ID,Y,1
HNO_CONSULT_ORD_ID,NOTE_CSN_ID,Y,1
HNO_CONSULT_ORD_ID,NOTE_ID,Y,3
HNO_CONSULT_ORD_ID,CONSULT_ORDER_ID,Y,6
HNO_ECG_DX,NOTE_CSN_ID,Y,1
HNO_ECG_DX,NOTE_ID,Y,3
HNO_INFO,NOTE_ID,Y,1
HNO_INFO,PAT_ENC_CSN_ID,Y,3
HNO_INFO,ENTRY_USER_ID,Y,4
HNO_INFO,ORIGINAL_HP_ID,Y,8
HNO_INFO,SOURCE_HP_ID,Y,10
HNO_INFO,ECG_TECHNICIAN_ID,Y,12
HNO_INFO,PAT_LINK_ID,Y,14
HNO_INFO,DELETE_USER_ID,Y,20
HNO_INFO,SIGNED_NOTE_ID,Y,24
HNO_INFO,CURRENT_AUTHOR_ID,Y,27
HNO_INFO,COMMENT_USER_ID,Y,38
HNO_INFO,CONVERSATION_MSG_ID,Y,41
HNO_INFO_2,NOTE_ID,Y,1
HNO_INFO_2,RELEVANT_REC_EVENT_ID,Y,2
HNO_INFO_2,GROUP_NOTE_ID,Y,3
HNO_INFO_2,OUTREACH_TEMPLATE_ID,Y,9
