table_name,column_name,primary_key,ordinal_position,type,discontinued,description
BDC_INFO,BDC_NAME,N,2,VARCHAR,No,BDC Record Name - Denial/Remark/Correspondence Record Name. BDC Record Name - Denial/Remark/Correspondence Record Name.
BDC_INFO,RECORD_TYPE_C_NAME,N,3,VARCHAR,No,"The record type category ID for the Denial/Remark/Correspondence.
May contain organization-specific values: No
Category Entries:
Denial
Remark
Correspondence
Underpayment
Overpayment
Claim Status The record type category ID for the Denial/Remark/Correspondence. May contain organization-specific values: No Category Entries: Denial Remark Correspondence Underpayment Overpayment Claim Status"
BDC_INFO,BUCKET_ID,N,4,NUMERIC,No,The Hospital Liability Bucket that the Denial/Remark/Correspondence record is linked to. The Hospital Liability Bucket that the Denial/Remark/Correspondence record is linked to.
BDC_INFO,RECORD_STATUS_C_NAME,N,5,VARCHAR,No,"The status category ID for the Denial/Remark/Correspondence.
May contain organization-specific values: Yes
Category Entries:
Created
Transferred
Documents Need Review
Documents Created
Documents Sent
Appeal Started
Reopened
Completed
Voided The status category ID for the Denial/Remark/Correspondence. May contain organization-specific values: Yes Category Entries: Created Transferred Documents Need Review Documents Created Documents Sent Appeal Started Reopened Completed Voided"
BDC_INFO,RECORD_SOURCE_C_NAME,N,6,VARCHAR,No,"The source category ID for the Denial/Remark/Correspondence.
May contain organization-specific values: Yes
Category Entries:
Payment Received
Correspondence Received
Zero Allowed Amount
Expected Allowed Amount Updated
Reserved for future use
System Auto Action
PB Follow-up Automatic Activity
System Generated
Claim Status
RAC Correspondence
ADR Correspondence
HH Pre-Claim Review
Transferred In The source category ID for the Denial/Remark/Correspondence. May contain organization-specific values: Yes Category Entries: Payment Received Correspondence Received Zero Allowed Amount Expected Allowed Amount Updated Reserved for future use System Auto Action PB Follow-up Automatic Activity System Generated Claim Status RAC Correspondence ADR Correspondence HH Pre-Claim Review Transferred In"
BDC_INFO,CLAIM_PRINT_ID,N,7,NUMERIC,No,The ID of the claim print record for the invoice of the denied payment. The ID of the claim print record for the invoice of the denied payment.
BDC_INFO,INVOICE_NUMBER,N,8,VARCHAR,No,The invoice number associated with this denial/correspondence. The invoice number associated with this denial/correspondence.
BDC_INFO,GRP_CODE_C_NAME,N,9,VARCHAR,No,"This item holds the group code associated with the reason code in a denial correspondence record.
May contain organization-specific values: Yes
Category Entries:
Patient Responsibility
Contractual Obligation
Payor Initiated
Correction and Reversal
Other Adjustment This item holds the group code associated with the reason code in a denial correspondence record. May contain organization-specific values: Yes Category Entries: Patient Responsibility Contractual Obligation Payor Initiated Correction and Reversal Other Adjustment"
BDC_INFO,REMIT_CODE_ID,N,10,VARCHAR,No,The unique ID of the remittance code associated with the record. The unique ID of the remittance code associated with the record.
BDC_INFO,REMIT_CODE_ID_REMIT_CODE_NAME,N,11,VARCHAR,No,The name of each remittance code. The name of each remittance code.
BDC_INFO,EXTERNAL_CODE,N,12,VARCHAR,No,The external ID of the remittance code associated with this denial/correspondence. The external ID of the remittance code associated with this denial/correspondence.
BDC_INFO,INV_END_DATE,N,13,DATETIME,No,Ending Date on the invoice linked to the denial/remark. Ending Date on the invoice linked to the denial/remark.
BDC_INFO,SOURCE_PMT_HB_TX_ID,N,14,NUMERIC,No,ID of the Hospital Billing payment transaction that the denial/remark was linked to. ID of the Hospital Billing payment transaction that the denial/remark was linked to.
BDC_INFO,EXP_ALLOW_AMT,N,15,NUMERIC,No,Expected allowed amount on denial/remark/correspondence record. Expected allowed amount on denial/remark/correspondence record.
BDC_INFO,RESOLVE_REASON_C_NAME,N,16,VARCHAR,No,"Resolution Category for Denial/Remark/Correspondence if it has been resolved.
May contain organization-specific values: Yes
Category Entries:
Auto-Closed
No Outstanding Insurance Balance 
Claim Resubmitted
PB Charges Voided
PB Charges Reposted
PB Payment Undistributed
PB Original Follow-up Completed
Variance Type Changed
Documents Sent
Subsequent Payer Follow-Up
Appeal Submitted
Payment Expected
Denial Expected Resolution Category for Denial/Remark/Correspondence if it has been resolved. May contain organization-specific values: Yes Category Entries: Auto-Closed No Outstanding Insurance Balance Claim Resubmitted PB Charges Voided PB Charges Reposted PB Payment Undistributed PB Original Follow-up Completed Variance Type Changed Documents Sent Subsequent Payer Follow-Up Appeal Submitted Payment Expected Denial Expected"
BDC_INFO,RESOLVE_COMMENTS,N,17,VARCHAR,No,Comments entered with resolution category. Comments entered with resolution category.
BDC_INFO,BDC_RECEIVE_DATE,N,18,DATETIME,No,The date the Denial/Remark/Correspondence was received. The date the Denial/Remark/Correspondence was received.
BDC_INFO,BDC_COMPLETE_VOID_DATE,N,19,DATETIME,No,The date the Denial/Remark/Correspondence record was completed or voided. The date the Denial/Remark/Correspondence record was completed or voided.
BDC_INFO,BDC_REOPEN_DATE,N,20,DATETIME,No,The date the Denial/Remark/Correspondence record was re-opened after being completed. The date the Denial/Remark/Correspondence record was re-opened after being completed.
BDC_INFO,PB_INVOICE_ID,N,21,NUMERIC,No,The professional invoice associated with the denial/correspondence record. The professional invoice associated with the denial/correspondence record.
BDC_INFO,GUARANTOR_ID,N,22,NUMERIC,No,The unique ID of the guarantor associated with the denial/correspondence record. The unique ID of the guarantor associated with the denial/correspondence record.
BDC_INFO,DOC_INFO_ID,N,23,VARCHAR,No,The unique ID of the document that is associated with the denial/correspondence record. The unique ID of the document that is associated with the denial/correspondence record.
BDC_INFO,WRITE_OFF_AMT_SYS,N,24,NUMERIC,No,The write off amount calculated by the system. The write off amount calculated by the system.
BDC_INFO,WRITE_OFF_AMT_CALC,N,25,NUMERIC,No,"The write off amount entered by the user. If that is blank, this is the write off amount calculated by the system. The write off amount entered by the user. If that is blank, this is the write off amount calculated by the system."
BDC_INFO,DISCREPANCY_AMT_SYS,N,26,NUMERIC,No,The difference between the expected allowed amount on the correspondence record and the actual allowed amount. The difference between the expected allowed amount on the correspondence record and the actual allowed amount.
BDC_INFO,CLM_EXT_VAL_ID,N,27,NUMERIC,No,The Claim External Value ID of the Claim Print ID that was denied. The Claim External Value ID of the Claim Print ID that was denied.
BDC_INFO,BILLING_DRG,N,28,VARCHAR,No,This item stores the billing DRG sent on the claim or coded on the account. The billing DRG is looked up first from the claim and then from the account. It can be manually overridden. This item stores the billing DRG sent on the claim or coded on the account. The billing DRG is looked up first from the claim and then from the account. It can be manually overridden.
BDC_INFO,PAYER_RECOMMENDED_DRG,N,29,VARCHAR,No,The user recorded payer recommended DRG from the payment that created the follow-up record. The user recorded payer recommended DRG from the payment that created the follow-up record.
BDC_INFO,FINAL_RESOLUTION_DRG,N,30,VARCHAR,No,The user recorded final resolution DRG. The user recorded final resolution DRG.
BDC_INFO,EXPECTED_RECOVERY_AMT,N,31,NUMERIC,No,This item contains the amount of the expected payment as a result of resubmitting the claim associated with this denial. This item contains the amount of the expected payment as a result of resubmitting the claim associated with this denial.
BDC_INFO,ACTUAL_RECOVERY_AMT_USER,N,32,NUMERIC,No,This item contains the amount actually paid as a result of resubmitting the claim associated with this denial. This can be overridden. This item contains the amount actually paid as a result of resubmitting the claim associated with this denial. This can be overridden.
BDC_INFO,WRITE_OFF_AMT_USER,N,33,NUMERIC,No,This item contains the amount of this denial that was written off. This item contains the amount of this denial that was written off.
BDC_INFO,EXT_PAT_NAME,N,34,VARCHAR,No,This item is used to record the patient name if the record of the patient is in an external system. This item is used to record the patient name if the record of the patient is in an external system.
BDC_INFO,EXT_PAT_MRN,N,35,VARCHAR,No,This item is used to record the patient's medical record number if the record of the patient is in an external system. This item is used to record the patient's medical record number if the record of the patient is in an external system.
BDC_INFO,EXT_ADMIT_DATE,N,36,DATETIME,No,This item is used to record the patient admit date if the record of the patient is in an external system. This item is used to record the patient admit date if the record of the patient is in an external system.
BDC_INFO,EXT_DISCHARGE_DATE,N,37,DATETIME,No,This item is used to record the patient discharge date if the record of the patient is in an external system. This item is used to record the patient discharge date if the record of the patient is in an external system.
BDC_INFO,EXT_CLAIM_NUM,N,38,VARCHAR,No,This item is used to record the claim number if the record of the patient is in an external system. This item is used to record the claim number if the record of the patient is in an external system.
BDC_INFO,EXT_PAT_BIRTH_DATE,N,39,DATETIME,No,This item is used to record the patient's date of birth if the record of the patient is in an external system. This item is used to record the patient's date of birth if the record of the patient is in an external system.
BDC_INFO,SOURCE_PMT_PB_TX_ID,N,40,NUMERIC,No,Professional Billing payment transaction which led to denial/correspondence record creation. Professional Billing payment transaction which led to denial/correspondence record creation.
BDC_INFO,DFLT_CLASS_USES_REMARK_CODE_ID,N,41,VARCHAR,No,"Stores the highest priority associated remark code for denials if this remark was used to get default classification items. Default classification items include priority, preventable, owning area, source area, and code category. Stores the highest priority associated remark code for denials if this remark was used to get default classification items. Default classification items include priority, preventable, owning area, source area, and code category."
BDC_INFO,DFLT_CLASS_USES_REMARK_CODE_ID_REMIT_CODE_NAME,N,42,VARCHAR,No,The name of each remittance code. The name of each remittance code.
BDC_INFO,APPEAL_DEADLINE_DATE,N,43,DATETIME,No,This item stores the initial appeal deadline at the moment the BDC is created. This item stores the initial appeal deadline at the moment the BDC is created.
BDC_INFO,PAYER_DOWNGRADE_TYPE_C_NAME,N,44,VARCHAR,No,"The type of downgrade requested via this BDC when the primary payer tries to dispute the level of care of the HAR.
May contain organization-specific values: No
Category Entries:
No Downgrade
Inpatient to Observation The type of downgrade requested via this BDC when the primary payer tries to dispute the level of care of the HAR. May contain organization-specific values: No Category Entries: No Downgrade Inpatient to Observation"
BDC_INFO,PAYER_DOWNGRADE_OUTCOME_C_NAME,N,45,VARCHAR,No,"Whether the primary payer's attempt to lower the level of care of the account via this BDC was appropriate and whether it was overturned or led to a downgrade. This item is null if no such attempt was made by the Primary Payer.
May contain organization-specific values: No
Category Entries:
Downgrade Accepted – Agree with Payer
Downgrade Overturned
Downgrade Accepted – Disagree with Payer Whether the primary payer's attempt to lower the level of care of the account via this BDC was appropriate and whether it was overturned or led to a downgrade. This item is null if no such attempt was made by the Primary Payer. May contain organization-specific values: No Category Entries: Downgrade Accepted – Agree with Payer Downgrade Overturned Downgrade Accepted – Disagree with Payer"
BDC_INFO,RECONCILE_CLAIM_STATUS_C_NAME,N,46,VARCHAR,No,"The status of a claim when the follow-up was needed.
May contain organization-specific values: No
Category Entries:
Received
Rejected
Accepted
Pended
In Progress
Forwarded
Adjudicated
Revised
Payment Expected
Denial Expected
Not Found
Claim Split
Data Error
System Error
Notification
Unmapped Code The status of a claim when the follow-up was needed. May contain organization-specific values: No Category Entries: Received Rejected Accepted Pended In Progress Forwarded Adjudicated Revised Payment Expected Denial Expected Not Found Claim Split Data Error System Error Notification Unmapped Code"
BDC_INFO,INT_CONTROL_NUMBER,N,47,VARCHAR,No,"The payer's internal control number (ICN) relevant to a follow-up. The number is provided by the payer in response to a claim, like a claim status message. The payer's internal control number (ICN) relevant to a follow-up. The number is provided by the payer in response to a claim, like a claim status message."
BDC_INFO,CLAIM_RECON_ID,N,48,VARCHAR,No,The claim reconciliation record ID that was the basis for creating the denial/correspondence record. The claim reconciliation record ID that was the basis for creating the denial/correspondence record.
BDC_INFO,CLAIM_RECON_CSN_ID,N,49,NUMERIC,No,The unique contact serial number of the claim reconciliation contact that was the basis for creating the denial/correspondence record. The unique contact serial number of the claim reconciliation contact that was the basis for creating the denial/correspondence record.
BDC_INFO,FOLLOW_UP_CONTEXT_C_NAME,N,50,VARCHAR,No,"This item documents the context of a follow-up, regardless of the source. The context should indicate why follow-up is needed.
May contain organization-specific values: No
Category Entries:
Additional Documentation Request This item documents the context of a follow-up, regardless of the source. The context should indicate why follow-up is needed. May contain organization-specific values: No Category Entries: Additional Documentation Request"
BDC_INFO,APPEAL_LLM_TEXT_GENERATED_YN,N,51,VARCHAR,No,"Indicates if this denial had appeals text generated in a LLM record or if text generation was attempted but failed. A value of 1 will be assigned if LLM text was generated, 0 if generation failed, and null if generation was not attempted.
May contain organization-specific values: No
Category Entries:
No
Yes Indicates if this denial had appeals text generated in a LLM record or if text generation was attempted but failed. A value of 1 will be assigned if LLM text was generated, 0 if generation failed, and null if generation was not attempted. May contain organization-specific values: No Category Entries: No Yes"
BDC_LOINC_CODES,BDC_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the den/corr rec record. The unique identifier (.1 item) for the den/corr rec record.
BDC_LOINC_CODES,LINE,N,2,INTEGER,No,The line number for the information associated with this record. Multiple pieces of information can be associated with this record. The line number for the information associated with this record. Multiple pieces of information can be associated with this record.
BDC_LOINC_CODES,LOINC_CODE,N,3,VARCHAR,No,Logical Observation Identifiers Names and Codes (LOINC®) code loaded from an ANSI 277 Request for Information(RFI) message that indicates what information was requested. Logical Observation Identifiers Names and Codes (LOINC®) code loaded from an ANSI 277 Request for Information(RFI) message that indicates what information was requested.
BDC_PB_CHGS,BDC_ID,N,1,NUMERIC,No,The unique identifier for the Professional Billing denial record. The unique identifier for the Professional Billing denial record.
BDC_PB_CHGS,LINE,N,2,INTEGER,No,The line number for the information associated with this record. Multiple pieces of information can be associated with this record. The line number for the information associated with this record. Multiple pieces of information can be associated with this record.
BDC_PB_CHGS,TX_ID,N,3,NUMERIC,No,"Professional charge this denial was posted for. For panel procedures, same denial can point to multiple charges forming a single claim line. Professional charge this denial was posted for. For panel procedures, same denial can point to multiple charges forming a single claim line."
BDC_PB_CHGS,FOL_ID,N,4,NUMERIC,No,"Follow-up record this denial was posted for. For panel procedures, same denial can point to multiple follow-up records forming a single claim line. Follow-up record this denial was posted for. For panel procedures, same denial can point to multiple follow-up records forming a single claim line."
BEDSIDE_WHITEBOARD_DEPT,PAT_ENC_CSN_ID,N,1,NUMERIC,No,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI). The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI)."
BEDSIDE_WHITEBOARD_DEPT,LINE,N,2,INTEGER,No,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact. The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.
BEDSIDE_WHITEBOARD_DEPT,PAT_ID,N,3,VARCHAR,No,The unique ID of the patient record for this row. This column is frequently used to link to the PATIENT table. The unique ID of the patient record for this row. This column is frequently used to link to the PATIENT table.
BEDSIDE_WHITEBOARD_DEPT,CONTACT_DATE,N,4,DATETIME,No,The date of this contact in calendar format. The date of this contact in calendar format.
BEDSIDE_WHITEBOARD_DEPT,CM_CT_OWNER_ID,N,5,VARCHAR,No,The Community ID (CID) of the instance that owns this contact. This is only populated if you use IntraConnect. The Community ID (CID) of the instance that owns this contact. This is only populated if you use IntraConnect.
BED_DAYS_MATCH,CLAIM_ID,N,1,NUMERIC,No,The unique identifier of the accounts payable claim record. The unique identifier of the accounts payable claim record.
BED_DAYS_MATCH,LINE,N,2,INTEGER,No,The line number for the bed types associated with this claim. Multiple bed types can be associated with this claim. The line number for the bed types associated with this claim. Multiple bed types can be associated with this claim.
BED_DAYS_MATCH,BED_DAY_TYPE_ID,N,3,NUMERIC,No,This item stores the ID of the bed day type This item stores the ID of the bed day type
BED_DAYS_MATCH,BED_DAY_TYPE_ID_BED_DAY_TYPE_NAME,N,4,VARCHAR,No,The name of the bed day type record (i.e. ICU or non-authorized.) The name of the bed day type record (i.e. ICU or non-authorized.)
BED_DAYS_MATCH,REL_WT_BED_DAY,N,5,NUMERIC,No,This item stores the relative weight of the bed day type This item stores the relative weight of the bed day type
BED_DAYS_MATCH,BED_DAY_WT,N,6,NUMERIC,No,This item stores the total weight of the bed day type This item stores the total weight of the bed day type
BED_DAYS_MATCH,BED_DAY_QTY,N,7,NUMERIC,No,This is used to store the quantity of the bed day type services This is used to store the quantity of the bed day type services
BED_DAYS_MATCH,BED_DAY_CONV_RFL,N,8,NUMERIC,No,Converted bed days for the bed day type on the referral Converted bed days for the bed day type on the referral
BED_PLAN_HX,PEND_ID,N,1,VARCHAR,No,The unique identifier for the pending action record. The unique identifier for the pending action record.
BED_PLAN_HX,LINE,N,2,INTEGER,No,The line number for the information associated with this record. Multiple pieces of information can be associated with this record. The line number for the information associated with this record. Multiple pieces of information can be associated with this record.
BED_PLAN_HX,UPDATE_INST,N,3,DATETIME (UTC),No,The instant when the pending action record was updated. The instant when the pending action record was updated.
BED_PLAN_HX,ORD_ID,N,4,NUMERIC,No,"The linked order ID (I PND 560) at the time that the pending event was updated, The linked order ID (I PND 560) at the time that the pending event was updated,"
BED_PLAN_HX,LOA_REASON_C_NAME,N,5,VARCHAR,No,"The leave of absence reason category ID for the bed planning event history.
May contain organization-specific values: Yes The leave of absence reason category ID for the bed planning event history. May contain organization-specific values: Yes"
BED_PLAN_HX,HX_BED_TYPE_C_NAME,N,6,VARCHAR,No,"History item for requested bed type.
May contain organization-specific values: Yes
Category Entries:
Empty
Standard
Crib
Telemetry
Bariatric History item for requested bed type. May contain organization-specific values: Yes Category Entries: Empty Standard Crib Telemetry Bariatric"
BED_PLAN_HX,UPDATE_INST_LOCAL_DTTM,N,7,DATETIME (Local),No,"The local instant when the pending event was updated. For UTC, use BED_PLAN_HX.UPDATE_INST. The local instant when the pending event was updated. For UTC, use BED_PLAN_HX.UPDATE_INST."
BENEFITS,RECORD_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the benefit record. The unique identifier (.1 item) for the benefit record.
BENEFITS,ENC_BENEFIT_VRX_ID,N,2,NUMERIC,No,The verification record for the encounter's benefits. The verification record for the encounter's benefits.
BENEFITS,RECORD_CREATION_DT,N,3,DATETIME,No,The date the record was created. The date the record was created.
BENEFITS,PAT_ID,N,4,VARCHAR,No,Patient ID Patient ID
BENEFITS,VERIFICATION_DATE,N,5,DATETIME,No,The most recent verification date of this BEN record. This will be used to facilitate easier BEN record searching in the future. The most recent verification date of this BEN record. This will be used to facilitate easier BEN record searching in the future.
BENEFITS,ORIG_VERIFICATION_DATE,N,6,DATETIME,No,The original verification date of the data on this BEN record when it was entered manually or by RTE and verified for the first time. The original verification date of the data on this BEN record when it was entered manually or by RTE and verified for the first time.
BENEFITS,RECORD_STATUS_C_NAME,N,7,VARCHAR,No,"The record's status.
May contain organization-specific values: No
Category Entries:
Soft Deleted
Hidden
Hidden and Soft Deleted The record's status. May contain organization-specific values: No Category Entries: Soft Deleted Hidden Hidden and Soft Deleted"
BENEFITS,BENEFIT_PERIOD_COVERAGE_ID,N,8,NUMERIC,No,Only populated on coverage-level benefits records. The record ID of the coverage associated with this benefit record. Only populated on coverage-level benefits records. The record ID of the coverage associated with this benefit record.
BENEFITS,BENEFIT_PERIOD_START_DATE,N,9,DATETIME,No,The start date for the benefits on this record. Only populated on coverage benefit records. The start date for the benefits on this record. Only populated on coverage benefit records.
BENEFIT_SVC_TYPE,SERVICE_TYPE_ID,N,1,VARCHAR,No,The unique identifier for the service type record. The unique identifier for the service type record.
BENEFIT_SVC_TYPE,SERVICE_TYPE_ID_SERVICE_TYPE_NAME,N,2,VARCHAR,No,The name of this benefit service type. The name of this benefit service type.
BENEFIT_SVC_TYPE,SERVICE_TYPE_NAME,N,3,VARCHAR,No,The name of this benefit service type. The name of this benefit service type.
BENEFIT_VARIABLE,BEN_VAR_ID,N,1,NUMERIC,No,The unique identifier for the benefit variable record. The unique identifier for the benefit variable record.
BENEFIT_VARIABLE,BEN_VAR_ID_BEN_VAR_NAME,N,2,VARCHAR,No,The name of the benefit variable. The name of the benefit variable.
BENEFIT_VARIABLE,BEN_VAR_NAME,N,3,VARCHAR,No,The name of the benefit variable. The name of the benefit variable.
BEN_ACCUMULATION,COVERAGE_ID,N,1,NUMERIC,No,This column stores the ID of the coverage record. This column stores the ID of the coverage record.
BEN_ACCUMULATION,PAT_BUCKET_COMBO,N,2,VARCHAR,No,"This item is only used as part of the primary key and is not useful for reporting purposes. Its purpose is to make PAT_ID part of the primary key, but still allow PAT_ID to be null. PAT_ID is null for account level buckets. The format of this column is ""PAT_ID;CMB_ID"" This item is only used as part of the primary key and is not useful for reporting purposes. Its purpose is to make PAT_ID part of the primary key, but still allow PAT_ID to be null. PAT_ID is null for account level buckets. The format of this column is ""PAT_ID;CMB_ID"""
