table_name,column_name,primary_key,ordinal_position,type,discontinued,description
RADIOTHERAPY_CONTACT_INFO,ANTECEDENT_RT_SUMMARY_DAT,N,11,NUMERIC,No,Contains the DAT of the antecedent ID at the time this record was created. Contains the DAT of the antecedent ID at the time this record was created.
RADIOTHERAPY_CONTACT_INFO,RADIOTHERAPY_STATUS_C_NAME,N,12,VARCHAR,No,"Stores the status of the contact of the record.
May contain organization-specific values: No
Category Entries:
Preparation
In progress
Not done
On hold
Stopped
Completed
Entered in error
Unknown
Draft
Active
Revoked Stores the status of the contact of the record. May contain organization-specific values: No Category Entries: Preparation In progress Not done On hold Stopped Completed Entered in error Unknown Draft Active Revoked"
RADIOTHERAPY_CONTACT_INFO,REQUESTER_USER_ID,N,13,VARCHAR,No,Contains the EMP record of the requester of the plan or prescription. Contains the EMP record of the requester of the plan or prescription.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_USER_ID_NAME,N,14,VARCHAR,No,The name of the user record. This name may be hidden. The name of the user record. This name may be hidden.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_PROV_ID_PROV_NAME,N,15,VARCHAR,No,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table. The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_ROLE_PROV_ID_PROV_NAME,N,16,VARCHAR,No,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table. The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_DEPT_ID_EXTERNAL_NAME,N,17,VARCHAR,No,The external name of the department record. This is often used in patient correspondence such as reminder letters. The external name of the department record. This is often used in patient correspondence such as reminder letters.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_LOC_ID_LOC_NAME,N,18,VARCHAR,No,The name of the revenue location. The name of the revenue location.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_LAB_ID,N,19,NUMERIC,No,Contains the LLB record of the requester of the plan or prescription. Contains the LLB record of the requester of the plan or prescription.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_LAB_ID_LLB_NAME,N,20,VARCHAR,No,Interface laboratory name. Interface laboratory name.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_REGISTRY_ID,N,21,NUMERIC,No,Contains the HIP record of the requester of the plan or prescription. Contains the HIP record of the requester of the plan or prescription.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_REGISTRY_ID_REGISTRY_NAME,N,22,VARCHAR,No,The name of the In Basket registry in the HIP master file. The name of the In Basket registry in the HIP master file.
RADIOTHERAPY_CONTACT_INFO,REQUESTER_PAYOR_ID_PAYOR_NAME,N,23,VARCHAR,No,The name of the payor. The name of the payor.
RADIOTHERAPY_CONTACT_INFO,START_DTTM,N,24,DATETIME (Attached),No,"Contains the expected start or actual start instant for a radiotherapy course, phase, or plan. Contains the expected start or actual start instant for a radiotherapy course, phase, or plan."
RADIOTHERAPY_CONTACT_INFO,END_DTTM,N,25,DATETIME (Attached),No,"Contains the expected end or actual end instant for a radiotherapy course, phase, or plan. Contains the expected end or actual end instant for a radiotherapy course, phase, or plan."
RADIOTHERAPY_CONTACT_INFO,CONTACT_LAST_UPD_VERSION_NUM,N,26,INTEGER,No,Stores the FHIR version ID of the most recent version of the contact. Stores the FHIR version ID of the most recent version of the contact.
RADIOTHERAPY_CONTACT_INFO,INVOLVES_REIRRADIATION_YN,N,27,VARCHAR,No,"Flag indicating if the course involves reirradiation of targets or organs at risk that were already irradiated in previous courses.
May contain organization-specific values: No
Category Entries:
No
Yes Flag indicating if the course involves reirradiation of targets or organs at risk that were already irradiated in previous courses. May contain organization-specific values: No Category Entries: No Yes"
RADIOTHERAPY_CONTACT_INFO,NUMBER_OF_FRACTIONS,N,28,INTEGER,No,Stores the number of planned or delivered fractions in a phase or plan. Stores the number of planned or delivered fractions in a phase or plan.
RADIOTHERAPY_CONTACT_INFO,NUMBER_OF_SESSIONS,N,29,INTEGER,No,Stores the number of sessions in a course. Stores the number of sessions in a course.
RADIOTHERAPY_CONTACT_INFO,ANTECEDENT_RT_SUMMARY_ID,N,30,NUMERIC,No,"Contains the plan or prescription the summary is based on. For a treatment summary, this will reference a plan. For a planned treatment, this will reference a prescription. Contains the plan or prescription the summary is based on. For a treatment summary, this will reference a plan. For a planned treatment, this will reference a prescription."
RADIOTHERAPY_CONTACT_INFO,CONTACT_VERSION_INST_UTC_DTTM,N,31,DATETIME (UTC),No,"This item stores the last update instant of the contact, which is the instant the version in ERT 260 was created. This item stores the last update instant of the contact, which is the instant the version in ERT 260 was created."
RADIOTHERAPY_CONTACT_INFO,TREATMENT_INTENT_TEXT,N,32,VARCHAR,No,This item stores the text element for the treatment intent that is to be used when the treatment intent code (I ERT 215) does not contain a coded concept. This item stores the text element for the treatment intent that is to be used when the treatment intent code (I ERT 215) does not contain a coded concept.
RADIOTHERAPY_CONTACT_INFO,RT_STATUS_REASON_TEXT,N,33,VARCHAR,No,Stores a free text representation of the status reason when no coded value is stored in ERT item 210. Stores a free text representation of the status reason when no coded value is stored in ERT item 210.
RADIOTHERAPY_COURSES,SUMMARY_BLOCK_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the episode record. The unique identifier (.1 item) for the episode record.
RADIOTHERAPY_COURSES,LINE,N,2,INTEGER,No,The line number for the information associated with this record. Multiple pieces of information can be associated with this record. The line number for the information associated with this record. Multiple pieces of information can be associated with this record.
RADIOTHERAPY_COURSES,RT_COURSE_ERT_SUMMARY_ID,N,3,NUMERIC,No,Stores the radiotherapy course summaries that were treated as part of the episode. Stores the radiotherapy course summaries that were treated as part of the episode.
RADIOTHERAPY_DICOM_INFO,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_DICOM_INFO,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_DICOM_INFO,LINE,N,3,INTEGER,No,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact. The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.
RADIOTHERAPY_DICOM_INFO,INSTANCE_UID,N,4,VARCHAR,No,UID for a DICOM image. UID for a DICOM image.
RADIOTHERAPY_DICOM_INFO,SOP_CLASS_SYSTEM,N,5,VARCHAR,No,Stores the system for the associated SOP class. Stores the system for the associated SOP class.
RADIOTHERAPY_DICOM_INFO,SOP_CLASS_SYSTEM_VERSION,N,6,VARCHAR,No,Stores the version of the associated system. Stores the version of the associated system.
RADIOTHERAPY_DICOM_INFO,SOP_CLASS_CODE,N,7,VARCHAR,No,Stores the SOP class code for the associated DICOM instance UID. Stores the SOP class code for the associated DICOM instance UID.
RADIOTHERAPY_DICOM_INFO,SOP_CLASS_USER_SELECTED_YN,N,8,VARCHAR,No,"Stores whether the user manually selected the SOP class code was chosen directly by the user.
May contain organization-specific values: No
Category Entries:
No
Yes Stores whether the user manually selected the SOP class code was chosen directly by the user. May contain organization-specific values: No Category Entries: No Yes"
RADIOTHERAPY_DICOM_INFO,SOP_CLASS_DISPLAY_NAME,N,9,VARCHAR,No,Stores the display name for the associated SOP class code. Stores the display name for the associated SOP class code.
RADIOTHERAPY_ENERGY,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_ENERGY,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_ENERGY,GROUP_LINE,N,3,INTEGER,No,The line number for the information associated with this contact. The line number for the information associated with this contact.
RADIOTHERAPY_ENERGY,VALUE_LINE,N,4,INTEGER,No,The line number of one of the multiple values associated with a specific group of data within this contact. The line number of one of the multiple values associated with a specific group of data within this contact.
RADIOTHERAPY_ENERGY,BEAM_ENERGY_AMOUNT,N,5,NUMERIC,No,Stores the energy used for external beam radiotherapy. Stores the energy used for external beam radiotherapy.
RADIOTHERAPY_ENERGY_UNIT,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_ENERGY_UNIT,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_ENERGY_UNIT,GROUP_LINE,N,3,INTEGER,No,The line number for the information associated with this contact. The line number for the information associated with this contact.
RADIOTHERAPY_ENERGY_UNIT,VALUE_LINE,N,4,INTEGER,No,The line number of one of the multiple values associated with a specific group of data within this contact. The line number of one of the multiple values associated with a specific group of data within this contact.
RADIOTHERAPY_ENERGY_UNIT,BEAM_ENERGY_UNIT_C_NAME,N,5,VARCHAR,No,"Stores the unit of the associated energy.
May contain organization-specific values: No
Category Entries:
Megaelectronvolt
Megavolt
Kilovolt Stores the unit of the associated energy. May contain organization-specific values: No Category Entries: Megaelectronvolt Megavolt Kilovolt"
RADIOTHERAPY_IDENTIFIERS,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_IDENTIFIERS,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_IDENTIFIERS,LINE,N,3,INTEGER,No,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact. The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.
RADIOTHERAPY_IDENTIFIERS,FHIR_IDENT_PURPOSE_C_NAME,N,4,VARCHAR,No,"Stores the Use of the associated identifier, such as 'usual' or 'official'
May contain organization-specific values: No
Category Entries:
usual
official
temp
secondary
old Stores the Use of the associated identifier, such as 'usual' or 'official' May contain organization-specific values: No Category Entries: usual official temp secondary old"
RADIOTHERAPY_IDENTIFIERS,IDENTIFIER_SYSTEM,N,5,VARCHAR,No,Stores the assigning system for the associated identifier. Stores the assigning system for the associated identifier.
RADIOTHERAPY_IDENTIFIERS,IDENTIFIER,N,6,VARCHAR,No,Stores identifiers for a record. Stores identifiers for a record.
RADIOTHERAPY_ISOTOPE,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_ISOTOPE,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_ISOTOPE,GROUP_LINE,N,3,INTEGER,No,The line number for the information associated with this contact. The line number for the information associated with this contact.
RADIOTHERAPY_ISOTOPE,VALUE_LINE,N,4,INTEGER,No,The line number of one of the multiple values associated with a specific group of data within this contact. The line number of one of the multiple values associated with a specific group of data within this contact.
RADIOTHERAPY_MODALITY,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_MODALITY,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_MODALITY,LINE,N,3,INTEGER,No,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact. The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.
RADIOTHERAPY_MODALITY,MODALITY_TEXT,N,4,VARCHAR,No,This item stores the text element for the modality that is to be used when the modality code item (ERT 600) does not contain a coded concept This item stores the text element for the modality that is to be used when the modality code item (ERT 600) does not contain a coded concept
RADIOTHERAPY_RECORD_INFO,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_RECORD_INFO,CM_PHY_OWNER_ID,N,2,VARCHAR,No,The Community ID (CID) of the instance that owns this record or line. This is only populated if you use IntraConnect. The Community ID (CID) of the instance that owns this record or line. This is only populated if you use IntraConnect.
RADIOTHERAPY_RECORD_INFO,CM_LOG_OWNER_ID,N,3,VARCHAR,No,The Community ID (CID) of the instance from which this record or line was extracted. This is only populated if you use IntraConnect. The Community ID (CID) of the instance from which this record or line was extracted. This is only populated if you use IntraConnect.
RADIOTHERAPY_RECORD_INFO,RECORD_NAME,N,4,VARCHAR,No,Record name Record name
RADIOTHERAPY_RECORD_INFO,RECORD_STATUS_2_C_NAME,N,5,VARCHAR,No,"Stores the record status (hidden, soft-deleted, etc...)
May contain organization-specific values: No
Category Entries:
Soft Deleted
Hidden
Hidden and Soft Deleted Stores the record status (hidden, soft-deleted, etc...) May contain organization-specific values: No Category Entries: Soft Deleted Hidden Hidden and Soft Deleted"
RADIOTHERAPY_RECORD_INFO,PAT_ID,N,6,VARCHAR,No,Stores the patient being treated or planned to be treated by the radiotherapy summary. Stores the patient being treated or planned to be treated by the radiotherapy summary.
RADIOTHERAPY_RECORD_INFO,RADIOTHERAPY_TYPE_C_NAME,N,7,VARCHAR,No,"Stores the type of the record.
May contain organization-specific values: No
Category Entries:
Course
Phase
Plan Stores the type of the record. May contain organization-specific values: No Category Entries: Course Phase Plan"
RADIOTHERAPY_RECORD_INFO,RECORD_CREATION_DATE,N,8,DATETIME,No,Stores the date the record was created Stores the date the record was created
RADIOTHERAPY_TECHNIQUE,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_TECHNIQUE,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_TECHNIQUE,GROUP_LINE,N,3,INTEGER,No,The line number for the information associated with this contact. The line number for the information associated with this contact.
RADIOTHERAPY_TECHNIQUE,VALUE_LINE,N,4,INTEGER,No,The line number of one of the multiple values associated with a specific group of data within this contact. The line number of one of the multiple values associated with a specific group of data within this contact.
RADIOTHERAPY_TECHNIQ_TEXT,RT_SUMMARY_ID,N,1,NUMERIC,No,The unique identifier (.1 item) for the radiotherapy summary record. The unique identifier (.1 item) for the radiotherapy summary record.
RADIOTHERAPY_TECHNIQ_TEXT,CONTACT_DATE_REAL,N,2,FLOAT,No,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc. A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc."
RADIOTHERAPY_TECHNIQ_TEXT,GROUP_LINE,N,3,INTEGER,No,The line number for the information associated with this contact. The line number for the information associated with this contact.
RADIOTHERAPY_TECHNIQ_TEXT,VALUE_LINE,N,4,INTEGER,No,The line number of one of the multiple values associated with a specific group of data within this contact. The line number of one of the multiple values associated with a specific group of data within this contact.
RADIOTHERAPY_TECHNIQ_TEXT,TECHNIQUE_TEXT,N,5,VARCHAR,No,This item stores the text element for the technique that is to be used when the technique code item (ERT 610) does not contain a coded concept This item stores the text element for the technique that is to be used when the technique code item (ERT 610) does not contain a coded concept
RAD_THERAPY_ASSOC_COURSE,ORDER_ID,N,1,NUMERIC,No,The unique identifier for the order record. The unique identifier for the order record.
RAD_THERAPY_ASSOC_COURSE,RAD_THERAPY_COURSE_SRC_SYS_C_NAME,N,2,VARCHAR,No,"This item is for orders representing treatments from courses of radiation documented in third-party software systems. The source system is specified in this item, and the ID of the course is specified in the counterpart Radiation Therapy Course ID (I ORD 77805).
May contain organization-specific values: No
Category Entries:
MOSAIQ
ARIA This item is for orders representing treatments from courses of radiation documented in third-party software systems. The source system is specified in this item, and the ID of the course is specified in the counterpart Radiation Therapy Course ID (I ORD 77805). May contain organization-specific values: No Category Entries: MOSAIQ ARIA"
RAD_THERAPY_ASSOC_COURSE,RAD_THERAPY_COURSE_IDENT,N,3,VARCHAR,No,"This item is for orders representing treatments from courses of radiation documented in third-party software systems. The ID of the course is specified in this item, and the source system is specified in counterpart Radiation Therapy Course Source System (I ORD 77800). This item is for orders representing treatments from courses of radiation documented in third-party software systems. The ID of the course is specified in this item, and the source system is specified in counterpart Radiation Therapy Course Source System (I ORD 77800)."
RAD_THERAPY_ASSOC_COURSES,SUMMARY_BLOCK_ID,N,1,NUMERIC,No,The unique ID of the episode of care record. The unique ID of the episode of care record.
RAD_THERAPY_ASSOC_COURSES,LINE,N,2,INTEGER,No,The line number for the information associated with this record. Multiple pieces of information can be associated with this record. The line number for the information associated with this record. Multiple pieces of information can be associated with this record.
RAD_THERAPY_ASSOC_COURSES,RAD_THERAPY_COURSE_SRC_SYS_C_NAME,N,3,VARCHAR,No,"This item is for episodes associated with courses of radiation documented in third-party software systems (radiation-therapy episodes). The source system is specified in this item, and the ID of the course is specified in the counterpart Radiation Therapy Course ID (I HSB 38805).
May contain organization-specific values: No
Category Entries:
MOSAIQ
ARIA This item is for episodes associated with courses of radiation documented in third-party software systems (radiation-therapy episodes). The source system is specified in this item, and the ID of the course is specified in the counterpart Radiation Therapy Course ID (I HSB 38805). May contain organization-specific values: No Category Entries: MOSAIQ ARIA"
RAD_THERAPY_ASSOC_COURSES,RAD_THERAPY_COURSE_IDENT,N,4,VARCHAR,No,"This item is for episodes associated with courses of radiation documented in third-party software systems (radiation-therapy episodes). The ID of the course is specified in this item, and the source system is specified in the counterpart Radiation Therapy Course Source System (I HSB 38800). This item is for episodes associated with courses of radiation documented in third-party software systems (radiation-therapy episodes). The ID of the course is specified in this item, and the source system is specified in the counterpart Radiation Therapy Course Source System (I HSB 38800)."
RAD_THERAPY_ASSOC_COURSES,RAD_THERAPY_COURSE_MATCH_SCORE,N,5,INTEGER,No,This item is for episodes associated with courses of radiation documented in third-party software systems (radiation-therapy episodes). This item records the match score for a course that is automatically linked to the episode by the system. (The course in question is identified by related items Radiation Therapy Course Source System (I HSB 38800) and Radiation Therapy Course ID (I HSB 38805) combined.) This item is for episodes associated with courses of radiation documented in third-party software systems (radiation-therapy episodes). This item records the match score for a course that is automatically linked to the episode by the system. (The course in question is identified by related items Radiation Therapy Course Source System (I HSB 38800) and Radiation Therapy Course ID (I HSB 38805) combined.)
RAD_THERAPY_EPISODE_INFO,SUMMARY_BLOCK_ID,N,1,NUMERIC,No,The unique ID of the episode of care record. The unique ID of the episode of care record.
