table_name,column_name,primary_key,ordinal_position,type,discontinued,description
IB_MESSAGES,ORGANIZATION_ID_EXTERNAL_NAME,N,23,VARCHAR,No,Organization's external name used as the display name on forms and user interfaces. Organization's external name used as the display name on forms and user interfaces.
IB_MESSAGES,QUERY_OUTCOME_C_NAME,N,24,VARCHAR,No,"Outcome of the Care Everywhere search.
May contain organization-specific values: No
Category Entries:
Successful
Unsuccessful Outcome of the Care Everywhere search. May contain organization-specific values: No Category Entries: Successful Unsuccessful"
IB_MESSAGES,QUERY_INSTANT,N,25,DATETIME (Attached),No,Instant the query was performed Instant the query was performed
IB_MESSAGES,QUERY_USER_NAME,N,26,VARCHAR,No,User who performed the query User who performed the query
IB_MESSAGES,QUERY_ENC,N,27,VARCHAR,No,Encounter associated with the query Encounter associated with the query
IB_MESSAGES,QUERY_ENC_PROV,N,28,VARCHAR,No,Provider for the encounter associated with the query Provider for the encounter associated with the query
IB_MESSAGES,QUERY_DEPT,N,29,VARCHAR,No,Login department for the user performing the query Login department for the user performing the query
IB_MESSAGES,QUERY_REASON_C_NAME,N,30,VARCHAR,No,"Reason for performing the query
May contain organization-specific values: No
Category Entries:
Other
Automatic System Request
PCP Review
Unknown
Emergency Visit
Referral
Scheduled Visit
Urgent Care
Walk In
Admission
Phone / E-mail Encounter
Care Coordination
Background Batch Request
Background Verification Query
Data Request
Chart Gateway Batch Query
Chart Gateway Targeted Query
Patient Portal Initiated
Chart Correction
Chart Gateway Link Forwarded Query
Switch from Standalone to Gateway
Automatic Request to Repair Link
Orders Anywhere Query
Prior Authorization
Payer Platform ADT
Payer Platform Update Notification
Payer Platform Scheduled Appointment
Network Affiliation
Patient Newly Enabled
Book Anywhere
Payer Coverage Finder
Payer Platform Prep Data
Automatic Query to Payer Before Appointment
Reference Claim Link
Payer Platform Member Estimates
Life Sciences Study Enrollment
Member Coverage Linking - Provider Backfill
Payer Coverage Finder - Foreground
Claim Status - Foreground
Claim Status - Background
Professional Billing Exchange
Member Coverage Linking - Payer Backfill
Member Coverage Linking - Patient Event
EUME Query High Priority
EUME Query Low Priority
Request Outside Records Activity
Concurrent Authorization
Result Backfill
Treatment
Payment
Healthcare Operations
System Administration
Fraud Detection
Psychotherapy
Training
Legal Disclosure
Marketing
Facility Directory
Family Disclosure
Individual Present Disclosure
Emergency
Disaster Relief
Public Health
Abuse Disclosure
Health Oversight Disclosure
Judicial Disclosure
Law Enforcement Disclosure
Deceased Disclosure
Organ Donation Disclosure
Research Disclosure
Health Safety Threat
Government Disclosure
Workers Compensation
Insurance or Disability Coverage Disclosure
Request of the Individual Reason for performing the query May contain organization-specific values: No Category Entries: Other Automatic System Request PCP Review Unknown Emergency Visit Referral Scheduled Visit Urgent Care Walk In Admission Phone / E-mail Encounter Care Coordination Background Batch Request Background Verification Query Data Request Chart Gateway Batch Query Chart Gateway Targeted Query Patient Portal Initiated Chart Correction Chart Gateway Link Forwarded Query Switch from Standalone to Gateway Automatic Request to Repair Link Orders Anywhere Query Prior Authorization Payer Platform ADT Payer Platform Update Notification Payer Platform Scheduled Appointment Network Affiliation Patient Newly Enabled Book Anywhere Payer Coverage Finder Payer Platform Prep Data Automatic Query to Payer Before Appointment Reference Claim Link Payer Platform Member Estimates Life Sciences Study Enrollment Member Coverage Linking - Provider Backfill Payer Coverage Finder - Foreground Claim Status - Foreground Claim Status - Background Professional Billing Exchange Member Coverage Linking - Payer Backfill Member Coverage Linking - Patient Event EUME Query High Priority EUME Query Low Priority Request Outside Records Activity Concurrent Authorization Result Backfill Treatment Payment Healthcare Operations System Administration Fraud Detection Psychotherapy Training Legal Disclosure Marketing Facility Directory Family Disclosure Individual Present Disclosure Emergency Disaster Relief Public Health Abuse Disclosure Health Oversight Disclosure Judicial Disclosure Law Enforcement Disclosure Deceased Disclosure Organ Donation Disclosure Research Disclosure Health Safety Threat Government Disclosure Workers Compensation Insurance or Disability Coverage Disclosure Request of the Individual"
IB_MESSAGES,QUERY_PAT_NAME,N,31,VARCHAR,No,Patient name used for the query Patient name used for the query
IB_MESSAGES,QUERY_PAT_STATE,N,32,VARCHAR,No,State used for the patient query State used for the patient query
IB_MESSAGES,QUERY_PAT_ZIP,N,33,VARCHAR,No,Zip code used for the patient query Zip code used for the patient query
IB_MESSAGES,QUERY_PAT_SEX_C_NAME,N,34,VARCHAR,No,"Sex used during the patient query
May contain organization-specific values: Yes
Category Entries:
Female
Male
Unknown
Nonbinary
X
Other Sex used during the patient query May contain organization-specific values: Yes Category Entries: Female Male Unknown Nonbinary X Other"
IB_MESSAGES,QUERY_PAT_DOB_DT,N,35,DATETIME,No,Date of birth used for the patient query Date of birth used for the patient query
IB_MESSAGES,QUERY_PAT_SSN,N,36,VARCHAR,No,SSN used for the patient query SSN used for the patient query
IB_MESSAGES,QUERY_PAT_HOME_PH,N,37,VARCHAR,No,Home phone number used for the patient query Home phone number used for the patient query
IB_MESSAGES,QUERY_PAT_WORK_PH,N,38,VARCHAR,No,Work phone number used during the patient query Work phone number used during the patient query
IB_MESSAGES,QUERY_PAT_CELL_PH,N,39,VARCHAR,No,Cell phone number used during the patient query Cell phone number used during the patient query
IB_MESSAGES,MYCHART_HNO_ID,N,40,VARCHAR,No,Note ID for a message that is a result of a 3rd party questionnaire being submitted. Note ID for a message that is a result of a 3rd party questionnaire being submitted.
IB_MESSAGES,PEF_MSG_TYP_C_NAME,N,41,VARCHAR,No,"Type of a patient-entered flowsheet message, either Alert or Notification.
May contain organization-specific values: No
Category Entries:
Notification Message
Alert Message Type of a patient-entered flowsheet message, either Alert or Notification. May contain organization-specific values: No Category Entries: Notification Message Alert Message"
IB_MESSAGES,PEF_EPISODE_ID,N,42,NUMERIC,No,"For patient-entered flowsheet messages, the episode ID that the flowsheet is a part of. For patient-entered flowsheet messages, the episode ID that the flowsheet is a part of."
IB_MESSAGES,PEF_LAST_NOTIF_DAT,N,43,DATETIME,No,Last notification date of a patient-entered flowsheet message. Last notification date of a patient-entered flowsheet message.
IB_MESSAGES,PEF_INSTANT_SVD_TM,N,44,DATETIME (Local),No,"For patient-entered flowsheet messages, the date and time the patient entered the data that triggered this message. For patient-entered flowsheet messages, the date and time the patient entered the data that triggered this message."
IB_MESSAGES,NCS_ID,N,45,NUMERIC,No,This column extracts the linked Customer Relationship Management record (NCS master file). This column extracts the linked Customer Relationship Management record (NCS master file).
IB_MESSAGES,DENTAL_TRT_PLAN_ID,N,46,VARCHAR,No,Stores dental treatment plan ID. Stores dental treatment plan ID.
IB_MESSAGES,DTP_PMT_PLAN_LINE,N,47,INTEGER,No,Stores orthodontic payment plan line. Stores orthodontic payment plan line.
IB_MESSAGES,DEFICIENCY_TYPE_C_NAME,N,48,VARCHAR,No,"The deficiency type category number for the In Basket message.
May contain organization-specific values: Yes
Category Entries:
Surgery Report
Admission Diagnosis
Discharge Summary
Anesthesiology Report
Transfer Report
Result
Image
Verbal/Cosign Order
Initial Assessment
Work List Task
H&P
Dictation
Consult
HB Final Diagnosis
Pre-Op Diagnosis
Discharge Diagnosis
Medications Not Administered
DRG Code
ICD Codes
CPT/HCPCS Codes
Post-Op Diagnosis
OR Nursing Report
Pre-Op Notes
Post-Op Notes
Progress Notes
Procedures
ED Notes
General Notes
Document
ED Navigator Data
ED Disposition
ED Chief Complaint
ED Clinical Impression
Coding/CDI Query
Processing Needed
ED Provider Notes
Scan Signature
Open Encounter
Clinic Transcription
ED Events
Flowsheet
ED Allergies Reviewed
Medications Reviewed
Medication List Status
History Reviewed
Narrator Sign Off
Problem List - Present on Admission
Incomplete Note
Patient Learning Assessment
Analysis Needed
Gallery Document Signature
Problem List - Additional Dx Data
Problem List - Specialty Episode Linkage
Any Note
ED Triage Notes
ED DBC Clinical Episode Link
Verbal Treatment Plan
Preliminary Cause of Death
Study Review
HH Encounter OASIS and POC Integration
HH Order
HH Encounter OASIS Integration
HH Attestation
HH Encounter No Integration
Home Care Supervisory Visit
Home Care Pended Orders
Hospice Non-Covered Documentation
HH Specialty Plan of Care - Manually Created
HH EVV Encounter
HH OASIS Item Issue
HH Care Plan Issue
HH Visit Set Issue
HH Medication Issue
HH Other Issue
Specialty Plan of Care - Signature
Specialty Plan of Care - Contribution
HH High Visit Set Orders
Encounter Cosign
AN Ready for Procedure
AN Attestation
AN Event
AN Staff
AN Preprocedure Note
AN Postprocedure Note
AN Close Encounter Check Failed
DBC Info Reviewed
AN Procedure Note
ED Course Review Needed
ED Course SmartLink Missing
Ready to View
AN Blood
Chart Correction Task The deficiency type category number for the In Basket message. May contain organization-specific values: Yes Category Entries: Surgery Report Admission Diagnosis Discharge Summary Anesthesiology Report Transfer Report Result Image Verbal/Cosign Order Initial Assessment Work List Task H&P Dictation Consult HB Final Diagnosis Pre-Op Diagnosis Discharge Diagnosis Medications Not Administered DRG Code ICD Codes CPT/HCPCS Codes Post-Op Diagnosis OR Nursing Report Pre-Op Notes Post-Op Notes Progress Notes Procedures ED Notes General Notes Document ED Navigator Data ED Disposition ED Chief Complaint ED Clinical Impression Coding/CDI Query Processing Needed ED Provider Notes Scan Signature Open Encounter Clinic Transcription ED Events Flowsheet ED Allergies Reviewed Medications Reviewed Medication List Status History Reviewed Narrator Sign Off Problem List - Present on Admission Incomplete Note Patient Learning Assessment Analysis Needed Gallery Document Signature Problem List - Additional Dx Data Problem List - Specialty Episode Linkage Any Note ED Triage Notes ED DBC Clinical Episode Link Verbal Treatment Plan Preliminary Cause of Death Study Review HH Encounter OASIS and POC Integration HH Order HH Encounter OASIS Integration HH Attestation HH Encounter No Integration Home Care Supervisory Visit Home Care Pended Orders Hospice Non-Covered Documentation HH Specialty Plan of Care - Manually Created HH EVV Encounter HH OASIS Item Issue HH Care Plan Issue HH Visit Set Issue HH Medication Issue HH Other Issue Specialty Plan of Care - Signature Specialty Plan of Care - Contribution HH High Visit Set Orders Encounter Cosign AN Ready for Procedure AN Attestation AN Event AN Staff AN Preprocedure Note AN Postprocedure Note AN Close Encounter Check Failed DBC Info Reviewed AN Procedure Note ED Course Review Needed ED Course SmartLink Missing Ready to View AN Blood Chart Correction Task"
IB_MESSAGES,TRANSCRIPT_NOTE_ID,N,49,VARCHAR,No,The unique ID of the note that this In Basket deficiency creation error occurred for. The unique ID of the note that this In Basket deficiency creation error occurred for.
IB_MESSAGES,LAB_RESULT_ID,N,50,VARCHAR,No,The unique ID of the result record of the In Basket message. The unique ID of the result record of the In Basket message.
IB_MESSAGES,LAB_HOLD_LN,N,51,INTEGER,No,The line number of the hold of the specimen associated with this In Basket message. The line number of the hold of the specimen associated with this In Basket message.
IB_MESSAGES,LAB_REQ_ID,N,52,NUMERIC,No,"Stores a pointer to a requisition record (REQ). The REQ record may be a requisition, a case, or both. Stores a pointer to a requisition record (REQ). The REQ record may be a requisition, a case, or both."
IB_MESSAGES,LAB_AP_CASE_NUM,N,53,VARCHAR,No,The case number is the Anatomic Pathology accession number. The case number is the Anatomic Pathology accession number.
IB_MESSAGES,AN_MSG_REASON_C_NAME,N,54,VARCHAR,No,"The reason the message was sent from Anesthesia.
May contain organization-specific values: Yes
Category Entries:
Need Relief The reason the message was sent from Anesthesia. May contain organization-specific values: Yes Category Entries: Need Relief"
IB_MESSAGES,FREE_TEXT_SIG,N,55,VARCHAR,No,Free text sig received from a pharmacy interface. Free text sig received from a pharmacy interface.
IB_MESSAGES_2,MSG_ID,N,1,VARCHAR,No,The unique identifier (.1 item) for the task record. The unique identifier (.1 item) for the task record.
IB_MESSAGES_2,CCR_NOTE_ID,N,2,VARCHAR,No,This is the note ID for a coding query message. This is the note ID for a coding query message.
IB_MESSAGES_2,ORDER_DAT,N,3,NUMERIC,No,This column stores the contact date (DAT) of the order record linked to the message. This column stores the contact date (DAT) of the order record linked to the message.
IB_MESSAGES_2,ATTCHD_NOTE_REC_ID,N,4,VARCHAR,No,Stores the note record attached to this message. Stores the note record attached to this message.
IB_MESSAGES_2,NOTIF_SEND_TO_C_NAME,N,5,VARCHAR,No,"Stores the Send To Information for the Notification
May contain organization-specific values: No
Category Entries:
Patient
Referred By Provider
Referred To Provider
Referred To Vendor
PCP
Other
Vendor
Provider
Subscriber of Coverage
Payer of Coverage
Referred By Location/POS
Referred To Location/POS
Referring Physician
Pool
Distribution Scheme
CRM Creator
CRM Current Recipients
CRM Task Owners
Admitting Provider
Attending Provider
Treatment Team
Current PCP
Primary Transporter
Secondary Transporter
Transport Manager
Transport Sending Unit
Transport Receiving Unit
MC Coverage PCP
MC Coverage Current PCP
Referred To Department
Referred To Specialty
Care Team
IP Sign In - Sending Unit User
IP Sign In - Receiving Unit User
IP Sign In - Current Unit User
Bed Planning IB Pager - Sending Unit
Bed Planning IB Pager - Receiving Unit
Emergency Contacts
Bed Request Admitting Provider
Bed Request Attending Provider
Premium Billing Account
CC Receiver
Information Requester
Referred By Department
Transfer Center Request Owner
ADT Visit Contacts
Technician
Supervisor
Inspector
Manager
Start Location Unit Pager
End Location Unit Pager
Other Technicians
All Qualified Techs In Sector
Primary Qualified Techs In Sector
Authorized Representative
User Group Referred By Location
User Group Referred To Location
User Group Referred By Provider
User Group Referred To Provider
Operating Provider
Other Provider
Rendering Provider
Supervising Provider
Review Entity
Agency
Initiating Provider
Unified Communications Group - Sending Unit/Location
Unified Communications Group - Receiving Unit/Location
Unified Communications Group - Current Unit/Location
Unified Communications Group - Specific Group
Attached Chat Conversations
User Group Initiating Provider
Follow-Up Providers
Follow-Up Locations
Trading Partner
Subscribed Payer
Prior Admission Last Attending Provider
Prior Admission Discharge Provider
Prior Admission Treatment Team
Provider Assigned to Bed
Nurse Assigned to Bed
Referred To Subspecialty
Referred For Treatment
Referred For Condition
Appointment Staff
Patient Care Organizations Stores the Send To Information for the Notification May contain organization-specific values: No Category Entries: Patient Referred By Provider Referred To Provider Referred To Vendor PCP Other Vendor Provider Subscriber of Coverage Payer of Coverage Referred By Location/POS Referred To Location/POS Referring Physician Pool Distribution Scheme CRM Creator CRM Current Recipients CRM Task Owners Admitting Provider Attending Provider Treatment Team Current PCP Primary Transporter Secondary Transporter Transport Manager Transport Sending Unit Transport Receiving Unit MC Coverage PCP MC Coverage Current PCP Referred To Department Referred To Specialty Care Team IP Sign In - Sending Unit User IP Sign In - Receiving Unit User IP Sign In - Current Unit User Bed Planning IB Pager - Sending Unit Bed Planning IB Pager - Receiving Unit Emergency Contacts Bed Request Admitting Provider Bed Request Attending Provider Premium Billing Account CC Receiver Information Requester Referred By Department Transfer Center Request Owner ADT Visit Contacts Technician Supervisor Inspector Manager Start Location Unit Pager End Location Unit Pager Other Technicians All Qualified Techs In Sector Primary Qualified Techs In Sector Authorized Representative User Group Referred By Location User Group Referred To Location User Group Referred By Provider User Group Referred To Provider Operating Provider Other Provider Rendering Provider Supervising Provider Review Entity Agency Initiating Provider Unified Communications Group - Sending Unit/Location Unified Communications Group - Receiving Unit/Location Unified Communications Group - Current Unit/Location Unified Communications Group - Specific Group Attached Chat Conversations User Group Initiating Provider Follow-Up Providers Follow-Up Locations Trading Partner Subscribed Payer Prior Admission Last Attending Provider Prior Admission Discharge Provider Prior Admission Treatment Team Provider Assigned to Bed Nurse Assigned to Bed Referred To Subspecialty Referred For Treatment Referred For Condition Appointment Staff Patient Care Organizations"
IB_MESSAGES_2,NOTIF_PCP_TYPE_C_NAME,N,6,VARCHAR,No,"Stores the PCP type if send to is set to PCP for Notifications
May contain organization-specific values: Yes
Category Entries:
General Stores the PCP type if send to is set to PCP for Notifications May contain organization-specific values: Yes Category Entries: General"
IB_MESSAGES_2,NOTIF_NOTE_TYPE_C_NAME,N,7,VARCHAR,No,"Stores the note type for the Notification
May contain organization-specific values: Yes
Category Entries:
General
Phone Message
Letter
Message
Telephone Encounter
Provider Comments
RTF Letter
Routing Comments
Specialty Comments
Charting Text
MyChart Message
Eligibility Message
Criteria Review
AP Claim Code Edit
Patient Flag
Nurse Triage Message
Dental Soft Tissue Note
ABN INFORMATION
Progress Note
Nursing Note
Consult/Results - Findings
Consult/Results - Impression
Consult/Results - Recommendations/Plans
Chart Sync Patient Summary Report
Chart Sync Admission Summary Report
H&P Note
Procedure Note
Communication Body
Anesthesia
Department Message
Assessment & Plan Note
Problem Overview
Subjective & Objective
Care Coordination
Home Care Admit
Home Care Non-Admit
CTI Order
Bookmark
Hospice Discharge Remarks
Charge Homing Guarantor Inquiry
Patient Genomic Indicator Overview Note
Home Health Face to Face Attestation
Hospice Face to Face Attestation
Sticky Note
Coding Query
Address Verification Message
Intake Communication
Pharmacy Enrollment Note
Patient Instructions
Discharge Attachment
Previous Reports
Result Order Report
Home Care Intervention
Home Health Plan of Care Header
Dermatology Finding Description
Specimen Tracking Comments
Radiology Study Results
Translation
Auth/Cert Update
Phenotype Comment
VECOZO Authorization Update
OR Instructions
Dermatology Skin Cancer History
In Basket Conversation
Incoming Message Pend Notes
Xtenity Patient Portal Message
Outside Organization Note
Outside Organization Update
Outside Organization Document
Cosign with Attestation Text
Simple Med Note
Medication History
ANSI 278 Information
History Overview
ED Disposition Edit Trail
Lab
Intervention Data from External System
Event Note
Treatment Summary
Rehabilitation Potential
Discharge Plans
History Event Details
Referral Transaction Record
Happy Together Result Transcription
Group Note
Care Advice Text
Infection Case
Clinical Note Summary
Transplant
Organ
Reg History Event
Interfaced Result
Outside Organization Coverage Information Stores the note type for the Notification May contain organization-specific values: Yes Category Entries: General Phone Message Letter Message Telephone Encounter Provider Comments RTF Letter Routing Comments Specialty Comments Charting Text MyChart Message Eligibility Message Criteria Review AP Claim Code Edit Patient Flag Nurse Triage Message Dental Soft Tissue Note ABN INFORMATION Progress Note Nursing Note Consult/Results - Findings Consult/Results - Impression Consult/Results - Recommendations/Plans Chart Sync Patient Summary Report Chart Sync Admission Summary Report H&P Note Procedure Note Communication Body Anesthesia Department Message Assessment & Plan Note Problem Overview Subjective & Objective Care Coordination Home Care Admit Home Care Non-Admit CTI Order Bookmark Hospice Discharge Remarks Charge Homing Guarantor Inquiry Patient Genomic Indicator Overview Note Home Health Face to Face Attestation Hospice Face to Face Attestation Sticky Note Coding Query Address Verification Message Intake Communication Pharmacy Enrollment Note Patient Instructions Discharge Attachment Previous Reports Result Order Report Home Care Intervention Home Health Plan of Care Header Dermatology Finding Description Specimen Tracking Comments Radiology Study Results Translation Auth/Cert Update Phenotype Comment VECOZO Authorization Update OR Instructions Dermatology Skin Cancer History In Basket Conversation Incoming Message Pend Notes Xtenity Patient Portal Message Outside Organization Note Outside Organization Update Outside Organization Document Cosign with Attestation Text Simple Med Note Medication History ANSI 278 Information History Overview ED Disposition Edit Trail Lab Intervention Data from External System Event Note Treatment Summary Rehabilitation Potential Discharge Plans History Event Details Referral Transaction Record Happy Together Result Transcription Group Note Care Advice Text Infection Case Clinical Note Summary Transplant Organ Reg History Event Interfaced Result Outside Organization Coverage Information"
IB_MESSAGES_2,NOTIF_JOB_TYPE_C_NAME,N,8,VARCHAR,No,"Stores the Job Type in the Batch Print Utility for the Notification
May contain organization-specific values: Yes
Category Entries:
All Stores the Job Type in the Batch Print Utility for the Notification May contain organization-specific values: Yes Category Entries: All"
IB_MESSAGES_2,CAS_CREAT_SRC_TYP_C_NAME,N,9,VARCHAR,No,"Case create source type.
May contain organization-specific values: No
Category Entries:
Referral
Claim
Order Case create source type. May contain organization-specific values: No Category Entries: Referral Claim Order"
IB_MESSAGES_2,SORT_ORDER,N,10,VARCHAR,No,Additional Sort order. Additional Sort order.
IB_MESSAGES_2,OR_CASE_ID,N,11,VARCHAR,No,The unique ID associated with the case record for In Basket messages of type case. This column is frequently used to link to the OR_CASE table. The unique ID associated with the case record for In Basket messages of type case. This column is frequently used to link to the OR_CASE table.
IB_MESSAGES_2,OR_CASE_ACTION_C_NAME,N,12,VARCHAR,No,"The category number representing the reason for the In Basket messages of type case.
May contain organization-specific values: Yes
Category Entries:
Approved
Denied
Request More Info
Moved
Removed
Canceled
Scheduled The category number representing the reason for the In Basket messages of type case. May contain organization-specific values: Yes Category Entries: Approved Denied Request More Info Moved Removed Canceled Scheduled"
IB_MESSAGES_2,OR_LOG_ID,N,13,VARCHAR,No,The unique ID associated with the log record for In Basket messages of type log. This column is frequently used to link to the OR_LOG table. The unique ID associated with the log record for In Basket messages of type log. This column is frequently used to link to the OR_LOG table.
IB_MESSAGES_2,OR_LOG_ACTION_C_NAME,N,14,VARCHAR,No,"The category number representing the reason for the In Basket messages of type log.
May contain organization-specific values: Yes
Category Entries:
Documentation Complete
Request More Info The category number representing the reason for the In Basket messages of type log. May contain organization-specific values: Yes Category Entries: Documentation Complete Request More Info"
