table_name,column_name,primary_key,ordinal_position,type,discontinued,description
FALLOP_TUB_SALPING,HISTOLOGIC_GRADE_C_NAME,N,20,VARCHAR,No,"CAP synoptic form item: Histologic Grade.
May contain organization-specific values: Yes
Category Entries:
Not applicable
GX: Cannot be assessed
G1: Well differentiated
G2: Moderately differentiated
G3: Poorly differentiated
G4: Undifferentiated
G4: Undifferentiated / anaplastic
WHO grade not assigned
Low-grade (well-differentiated to moderately differentiated)
High-grade (poorly differentiated to undifferentiated)
FIGO Grade 1
FIGO Grade 2
FIGO Grade 3
Favorable (purely epithelial, fetal subtype, mitotically inactive with <=2 mitoses in
Less favorable (all subtypes other than those designated ""Favorable"" or ""Unfavorable""
Unfavorable (small cell undifferentiated or rhabdoid as the predominant or sole histo
Gleason Pattern
Ungraded sarcoma
pGX: Grade cannot be assessed
pG1: Spindle cell melanoma
pG2: Mixed cell melanoma
pG3: Epithelioid cell melanoma
WHO Grade I
WHO Grade II
WHO Grade III
WHO Grade IV
pG1: Well differentiated
pG2: Moderately differentiated
pG3: Poorly differentiated
pG4: Undifferentiated
FNCLCC Grade 1
FNCLCC Grade 2
FNCLCC Grade 3
Grade 1
Grade 2
Grade 3
Cannot be determined
Other CAP synoptic form item: Histologic Grade. May contain organization-specific values: Yes Category Entries: Not applicable GX: Cannot be assessed G1: Well differentiated G2: Moderately differentiated G3: Poorly differentiated G4: Undifferentiated G4: Undifferentiated / anaplastic WHO grade not assigned Low-grade (well-differentiated to moderately differentiated) High-grade (poorly differentiated to undifferentiated) FIGO Grade 1 FIGO Grade 2 FIGO Grade 3 Favorable (purely epithelial, fetal subtype, mitotically inactive with <=2 mitoses in Less favorable (all subtypes other than those designated ""Favorable"" or ""Unfavorable"" Unfavorable (small cell undifferentiated or rhabdoid as the predominant or sole histo Gleason Pattern Ungraded sarcoma pGX: Grade cannot be assessed pG1: Spindle cell melanoma pG2: Mixed cell melanoma pG3: Epithelioid cell melanoma WHO Grade I WHO Grade II WHO Grade III WHO Grade IV pG1: Well differentiated pG2: Moderately differentiated pG3: Poorly differentiated pG4: Undifferentiated FNCLCC Grade 1 FNCLCC Grade 2 FNCLCC Grade 3 Grade 1 Grade 2 Grade 3 Cannot be determined Other"
FALLOP_TUB_SALPING,P53_IMMUNOSTAIN_C_NAME,N,21,VARCHAR,No,"CAP synoptic form item: P53 Immunostaining.
May contain organization-specific values: Yes
Category Entries:
Positive
Negative CAP synoptic form item: P53 Immunostaining. May contain organization-specific values: Yes Category Entries: Positive Negative"
FALLOP_TUB_SALPING,SPECIAL_STD_SPFY,N,22,VARCHAR,No,CAP synoptic form item: Specify Special Studies. CAP synoptic form item: Specify Special Studies.
FALLOP_TUB_SALPING,COMN_ILIAC_NUM_EXAM,N,23,NUMERIC,No,CAP synoptic form item: Common Iliac Number Examined. CAP synoptic form item: Common Iliac Number Examined.
FALLOP_TUB_SALPING,COMN_ILIAC_NUM_POS,N,24,NUMERIC,No,CAP synoptic form item: Common Iliac Number Positive. CAP synoptic form item: Common Iliac Number Positive.
FALLOP_TUB_SALPING,EXTN_ILIAC_NUM_EXAM,N,25,NUMERIC,No,CAP synoptic form item: External Iliac Number Examined. CAP synoptic form item: External Iliac Number Examined.
FALLOP_TUB_SALPING,EXTN_ILIAC_NUM_POS,N,26,NUMERIC,No,CAP synoptic form item: External Iliac Number Positive. CAP synoptic form item: External Iliac Number Positive.
FALLOP_TUB_SALPING,INTN_ILIAC_NUM_EXAM,N,27,NUMERIC,No,CAP synoptic form item: Internal Iliac (hypergastric) Number Examined. CAP synoptic form item: Internal Iliac (hypergastric) Number Examined.
FALLOP_TUB_SALPING,INTN_ILIAC_NUM_POS,N,28,NUMERIC,No,CAP synoptic form item: Internal Iliac (hypergastric) Number Positive. CAP synoptic form item: Internal Iliac (hypergastric) Number Positive.
FALLOP_TUB_SALPING,OBTURATOR_NUM_EXAM,N,29,NUMERIC,No,CAP synoptic form item: Obturator Number Examined. CAP synoptic form item: Obturator Number Examined.
FALLOP_TUB_SALPING,OBTURATOR_NUM_POS,N,30,NUMERIC,No,CAP synoptic form item: Obturator Number Positive. CAP synoptic form item: Obturator Number Positive.
FALLOP_TUB_SALPING,PARA_AORTC_NUM_EXAM,N,31,NUMERIC,No,CAP synoptic form item: Para-aortic Number Examined. CAP synoptic form item: Para-aortic Number Examined.
FALLOP_TUB_SALPING,PARA_AORTC_NUM_POS,N,32,NUMERIC,No,CAP synoptic form item: Para-aortic Number Positive. CAP synoptic form item: Para-aortic Number Positive.
FALLOP_TUB_SALPING,PELVIC_ND_NUM_EXAM,N,33,NUMERIC,No,"CAP synoptic form item: Pelvic Nodes, Not otherwise specified (NOS) Number Examined. CAP synoptic form item: Pelvic Nodes, Not otherwise specified (NOS) Number Examined."
FALLOP_TUB_SALPING,PELVIC_NODE_NUM_POS,N,34,NUMERIC,No,"CAP synoptic form item: Pelvic Nodes, Not otherwise specified (NOS) Number Positive. CAP synoptic form item: Pelvic Nodes, Not otherwise specified (NOS) Number Positive."
